ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
13101,9108,SUPERFIC INJ HEAD NEC,"Other and unspecified superficial injury of face, neck, and scalp, without mention of infection"
13102,9109,SUPERF INJ HEAD NEC-INF,"Other and unspecified superficial injury of face, neck, and scalp, infected"
13103,9110,ABRASION TRUNK,"Abrasion or friction burn of trunk, without mention of infection"
13104,9111,ABRASION TRUNK-INFECTED,"Abrasion or friction burn of trunk, infected"
13105,9112,BLISTER TRUNK,"Blister of trunk, without mention of infection"
13106,9113,BLISTER TRUNK-INFECTED,"Blister of trunk, infected"
13107,9114,INSECT BITE TRUNK,"Insect bite, nonvenomous of trunk, without mention of infection"
13108,9115,INSECT BITE TRUNK-INFEC,"Insect bite, nonvenomous of trunk, infected"
13109,9116,FOREIGN BODY TRUNK,"Superficial foreign body (splinter) of trunk, without major open wound and without mention of infection"
13110,9117,FOREIGN BODY TRUNK-INFEC,"Superficial foreign body (splinter) of trunk, without major open wound, infected"
13111,9118,SUPERFIC INJ TRUNK NEC,"Other and unspecified superficial injury of trunk, without mention of infection"
13112,9119,SUPERF INJ TRNK NEC-INF,"Other and unspecified superficial injury of trunk, infected"
13113,9120,ABRASION SHOULDER/ARM,"Abrasion or friction burn of shoulder and upper arm, without mention of infection"
13114,9121,ABRASION SHLDR/ARM-INFEC,"Abrasion or friction burn of shoulder and upper arm, infected"
13115,9122,BLISTER SHOULDER & ARM,"Blister of shoulder and upper arm, without mention of infection"
13116,9123,BLISTER SHOULDER/ARM-INF,"Blister of shoulder and upper arm, infected"
13117,9124,INSECT BITE SHOULDER/ARM,"Insect bite, nonvenomous of shoulder and upper arm, without mention of infection"
13118,9125,INSECT BITE SHLD/ARM-INF,"Insect bite, nonvenomous of shoulder and upper arm, infected"
13119,9126,FOREIGN BODY SHOULDR/ARM,"Superficial foreign body (splinter) of shoulder and upper arm, without major open wound and without mention of infection"
13120,9765,POIS-EYE ANTI-INFEC/DRUG,Poisoning by eye anti-infectives and other eye drugs
13121,9766,POISON-ENT PREPARATION,"Poisoning by anti-infectives and other drugs and preparations for ear, nose, and throat"
13122,9767,POIS-TOPICAL DENTAL DRUG,Poisoning by dental drugs topically applied
13123,9768,POIS-SKIN/MEMBR AGNT NEC,Poisoning by other agents primarily affecting skin and mucous membrane
13124,9769,POIS-SKIN/MEMBR AGNT NOS,Poisoning by unspecified agent primarily affecting skin and mucous membrane
13125,9770,POISONING-DIETETICS,Poisoning by dietetics
13126,9771,POISON-LIPOTROPIC DRUGS,Poisoning by lipotropic drugs
13127,9772,POISONING-ANTIDOTES NEC,"Poisoning by antidotes and chelating agents, not elsewhere classified"
13128,9773,POISON-ALCOHOL DETERRENT,Poisoning by alcohol deterrents
13129,9774,POIS-PHARMACEUT EXCIPIEN,Poisoning by pharmaceutical excipients
13130,9778,POISON-MEDICINAL AGT NEC,Poisoning by other specified drugs and medicinal substances
13131,9779,POISON-MEDICINAL AGT NOS,Poisoning by unspecified drug or medicinal substance
13132,9780,POISONING-BCG VACCINE,Poisoning by BCG vaccine
13133,9781,POIS-TYPH/PARATYPH VACC,Poisoning by typhoid and paratyphoid vaccine
13134,9782,POISONING-CHOLERA VACCIN,Poisoning by cholera vaccine
13135,9783,POISONING-PLAGUE VACCINE,Poisoning by plague vaccine
13136,9784,POISONING-TETANUS VACCIN,Poisoning by tetanus vaccine
13137,9785,POIS-DIPHTHERIA VACCINE,Poisoning by diphtheria vaccine
13138,9786,POIS-PERTUSSIS VACCINE,"Poisoning by pertussis vaccine, including combinations with a pertussis component"
13139,9788,POIS-BACT VACCIN NEC/NOS,Poisoning by other and unspecified bacterial vaccines
13140,9789,POIS-MIX BACTER VACCINES,"Poisoning by mixed bacterial vaccines, except combinations with a pertussis component"
13141,9790,POISON-SMALLPOX VACCINE,Poisoning by smallpox vaccine
13142,9791,POISON-RABIES VACCINE,Poisoning by rabies vaccine
13143,9792,POISON-TYPHUS VACCINE,Poisoning by typhus vaccine
13144,9793,POIS-YELLOW FEVER VACCIN,Poisoning by yellow fever vaccine
13145,9794,POISONING-MEASLES VACCIN,Poisoning by measles vaccine
13146,9795,POIS-POLIOMYELIT VACCINE,Poisoning by poliomyelitis vaccine
13147,9796,POIS-VIRAL/RICK VACC NEC,Poisoning by other and unspecified viral and rickettsial vaccines
13148,9797,POISONING-MIXED VACCINE,"Poisoning by mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component"
13149,9799,POIS-VACCINE/BIOLOG NEC,Poisoning by other and unspecified vaccines and biological substances
13150,9800,TOXIC EFF ETHYL ALCOHOL,Toxic effect of ethyl alcohol
13151,9801,TOXIC EFF METHYL ALCOHOL,Toxic effect of methyl alcohol
13152,9802,TOXIC EFF ISOPROPYL ALC,Toxic effect of isopropyl alcohol
13153,9803,TOXIC EFFECT FUSEL OIL,Toxic effect of fusel oil
13154,9808,TOXIC EFFECT ALCOHOL NEC,Toxic effect of other specified alcohols
13155,9809,TOXIC EFFECT ALCOHOL NOS,Toxic effect of unspecified alcohol
13156,981,TOXIC EFF PETROLEUM PROD,Toxic effect of petroleum products
13157,9820,TOXIC EFFECT BENZENE,Toxic effect of benzene and homologues
13158,9821,TOXIC EFF CARBON TETRACH,Toxic effect of carbon tetrachloride
13159,9822,TOXIC EFF CARBON DISULFI,Toxic effect of carbon disulfide
13160,9823,TX EF CL-HYDCARB SLV NEC,Toxic effect of other chlorinated hydrocarbon solvents
13161,E8721,FAILURE STERILE INFUSION,Failure of sterile precautions during infusion or transfusion
13162,E8722,FAIL STERILE PERFUSN NEC,Failure of sterile precautions during kidney dialysis and other perfusion
13163,E8723,FAIL STERILE INJECTION,Failure of sterile precautions during injection or vaccination
13164,E8724,FAIL STERILE ENDOSCOPY,Failure of sterile precautions during endoscopic examination
13165,9399,FOREIGN BDY GU TRACT NOS,Foreign body in unspecified site in genitourinary tract
13166,9400,CHEMICAL BURN PERIOCULAR,Chemical burn of eyelids and periocular area
13167,9401,BURN PERIOCULAR AREA NEC,Other burns of eyelids and periocular area
13168,9402,ALKAL BURN CORNEA/CONJUN,Alkaline chemical burn of cornea and conjunctival sac
13169,9403,ACID BURN CORNEA/CONJUNC,Acid chemical burn of cornea and conjunctival sac
13170,9404,BURN CORNEA/CONJUNCT NEC,Other burn of cornea and conjunctival sac
13171,9405,BURN W EYEBALL DESTRUCT,Burn with resulting rupture and destruction of eyeball
13172,9409,BURN EYE & ADNEXA NOS,Unspecified burn of eye and adnexa
13173,94100,BURN NOS HEAD-UNSPEC,"Burn of unspecified degree of face and head, unspecified site"
13174,94101,BURN NOS EAR,Burn of unspecified degree of ear [any part]
9610,94235,3RD DEG BURN GENITALIA,"Full-thickness skin loss [third degree, not otherwise specified] of genitalia"
9898,E9445,ADV EFF ELECTROLYTE AGNT,"Electrolytic, caloric, and water-balance agents causing adverse effects in therapeutic use"
9899,E9446,ADV EFF MINERAL SALT NEC,"Other mineral salts, not elsewhere classified, causing adverse effects in therapeutic use"
9900,E9447,ADV EFF URIC ACID METAB,Uric acid metabolism drugs causing adverse effects in therapeutic use
9901,E9450,ADV EFF OXYTOCIC AGENTS,Oxytocic agents causing adverse effects in therapeutic use
9902,E9451,ADV EFF SMOOTH MUSC RELX,Smooth muscle relaxants causing adverse effects in therapeutic use
9903,E9452,ADV EFF SKELET MUSC RELX,Skeletal muscle relaxants causing adverse effects in therapeutic use
9904,E9453,ADV EFF MUSC AGT NEC/NOS,Other and unspecified drugs acting on muscles causing adverse effects in therapeutic use
9905,E9454,ADV EFF ANTITUSSIVES,Antitussives causing adverse effects in therapeutic use
9906,E9455,ADV EFF EXPECTORANTS,Expectorants causing adverse effects in therapeutic use
9907,E9456,ADV EFF ANTI-COMMON COLD,Anti-common cold drugs causing adverse effects in therapeutic use
9908,E9457,ADV EFF ANTIASTHMATICS,Antiasthmatics causing adverse effects in therapeutic use
9909,E9458,ADV EFF RESP DRG NEC/NOS,Other and unspecified respiratory drugs causing adverse effects in therapeutic use
9910,E9460,ADV EFF LOC ANTI-INFECTV,Local anti-infectives and anti-inflammatory drugs causing adverse effects in therapeutic use
9911,E9461,ADV EFF ANTIPRURITICS,Antipruritics causing adverse effects in therapeutic use
9912,E9462,ADV EFF LOCAL ASTRINGENT,Local astringents and local detergents causing adverse effects in therapeutic use
9913,E9463,ADV EFF EMOLLIENT/DEMULC,"Emollients, demulcents, and protectants causing adverse effects in therapeutic use"
9914,E9464,ADV EFF HAIR/SCALP PREP,"Keratolytics, keratoplastics, other hair treatment drugs and preparations causing adverse effects in therapeutic use"
9915,E9465,ADV EFF EYE ANTI-INF/DRG,Eye anti-infectives and other eye drugs causing adverse effects in therapeutic use
9916,E9466,ADV EFF ENT ANTI-INF/DRG,"Anti-infectives and other drugs and preparations for ear, nose, and throat causing adverse effects in therapeutic use"
9917,E9467,ADV EFF TOPIC DENTAL DRG,Dental drugs topically applied causing adverse effects in therapeutic use
9918,E9468,ADV EFF SKIN AGENT NEC,Other agents primarily affecting skin and mucous membrane causing adverse effects in therapeutic use
9919,E9469,ADV EFF SKIN AGENT NOS,Unspecified agent primarily affecting skin and mucous membrane causing adverse effects in therapeutic use
9920,E9470,ADV EFF DIETETICS,Dietetics causing adverse effects in therapeutic use
9921,E9471,ADV EFF LIPOTROPIC DRUGS,Lipotropic drugs causing adverse effects in therapeutic use
9922,E9472,ADV EFF ANTIDOTES NEC,"Antidotes and chelating agents, not elsewhere classified, causing adverse effects in therapeutic use"
9923,E9473,ADV EFF ALCOHOL DETER,Alcohol deterrents causing adverse effects in therapeutic use
9924,E9474,ADV EFF PHARMACEUT EXCIP,Pharmaceutical excipients causing adverse effects in therapeutic use
9925,E9478,ADV EFF MEDICINAL NEC,Other drugs and medicinal substances causing adverse effects in therapeutic use
9926,E9479,ADV EFF MEDICINAL NOS,Unspecified drug or medicinal substance causing adverse effects in therapeutic use
9927,E9480,ADV EFF BCG VACCINE,Bcg vaccine causing adverse effects in therapeutic use
9928,E9481,ADV EFF TYPHOID VACCINE,Typhoid and paratyphoid vaccines causing adverse effects in therapeutic use
9929,E9482,ADV EFF CHOLERA VACCINE,Cholera vaccine causing adverse effects in therapeutic use
9930,E9483,ADV EFF PLAGUE VACCINE,Plague vaccine causing adverse effects in therapeutic use
9931,E9484,ADV EFF TETANUS VACCINE,Tetanus vaccine causing adverse effects in therapeutic use
9932,E9485,ADV EFF DIPHTHER VACCINE,Diphtheria vaccine causing adverse effects in therapeutic use
9933,E9486,ADV EFF PERTUSSIS VACCIN,"Pertussis vaccine, including combinations with a pertussis component, causing adverse effects in therapeutic use"
9934,E9488,ADV EFF BACT VAC NEC/NOS,Other and unspecified bacterial vaccines causing adverse effects in therapeutic use
9935,E9489,ADV EFF MIX BACT VACCINE,"Mixed bacterial vaccines, except combinations with a pertussis component, causing adverse effects in therapeutic use"
9936,E9490,ADV EFF SMALLPOX VACCINE,Smallpox vaccine causing adverse effects in therapeutic use
9937,E9491,ADV EFF RABIES VACCINE,Rabies vaccine causing adverse effects in therapeutic use
9938,E9492,ADV EFF TYPHUS VACCINE,Typhus vaccine causing adverse effects in therapeutic use
9939,E9493,ADV EFF YELLOW FEVER VAC,Yellow fever vaccine causing adverse effects in therapeutic use
9940,E9494,ADV EFF MEASLES VACCINE,Measles vaccine causing adverse effects in therapeutic use
9941,E9495,ADV EFF POLIO VACCINE,Poliomyelitis vaccine causing adverse effects in therapeutic use
9942,E9496,ADV EFF VIRAL VACC NEC,Other and unspecified viral and rickettsial vaccines causing adverse effects in therapeutic use
9943,E9497,ADV EFF MIXED VIRAL-BACT,"Mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component, causing adverse effects in therapeutic use"
9944,E9499,ADV EFF BIOLOGIC NEC/NOS,Other and unspecified vaccines and biological substances causing adverse effects in therapeutic use
9945,E9500,POISON-ANALGESICS,"Suicide and self-inflicted poisoning by analgesics, antipyretics, and antirheumatics"
9946,E9501,POISON-BARBITURATES,Suicide and self-inflicted poisoning by barbiturates
9947,E9502,POISON-SEDAT/HYPNOTIC,Suicide and self-inflicted poisoning by other sedatives and hypnotics
9948,E9503,POISON-PSYCHOTROPIC AGT,Suicide and self-inflicted poisoning by tranquilizers and other psychotropic agents
9949,E9504,POISON-DRUG/MEDICIN NEC,Suicide and self-inflicted poisoning by other specified drugs and medicinal substances
9950,E9505,POISON-DRUG/MEDICIN NOS,Suicide and self-inflicted poisoning by unspecified drug or medicinal substance
9951,73080,BONE INFECT NEC-UNSPEC,"Other infections involving bone in diseases classified elsewhere, site unspecified"
9952,73081,BONE INFECT NEC-SHLDER,"Other infections involving bone in diseases classified elsewhere, shoulder region"
9953,73082,BONE INFECT NEC-UP/ARM,"Other infections involving bone in diseases classified elsewhere, upper arm"
9954,73083,BONE INFECT NEC-FOREARM,"Other infections involving bone in diseases classified elsewhere, forearm"
9955,73084,BONE INFECT NEC-HAND,"Other infections involving bone in diseases classified elsewhere, hand"
9956,73085,BONE INFECT NEC-PELVIS,"Other infections involving bone in diseases classified elsewhere, pelvic region and thigh"
9957,73086,BONE INFECT NEC-L/LEG,"Other infections involving bone in diseases classified elsewhere, lower leg"
9958,73087,BONE INFECT NEC-ANKLE,"Other infections involving bone in diseases classified elsewhere, ankle and foot"
9959,73088,BONE INFECT NEC-OTH SITE,"Other infections involving bone in diseases classified elsewhere, other specified sites"
10228,86500,SPLEEN INJURY NOS-CLOSED,"Injury to spleen without mention of open wound into cavity, unspecified injury"
10229,86501,SPLEEN HEMATOMA-CLOSED,"Injury to spleen without mention of open wound into cavity, hematoma without rupture of capsule"
10230,86502,SPLEEN CAPSULAR TEAR,"Injury to spleen without mention of open wound into cavity, capsular tears, without major disruption of parenchyma"
10231,86503,SPLEEN PARENCHYMA LACER,"Injury to spleen without mention of open wound into cavity, laceration extending into parenchyma"
10232,86504,SPLEEN DISRUPTION-CLOS,"Injury to spleen without mention of open wound into cavity, massive parenchymal disruption"
10233,86509,SPLEEN INJURY NEC-CLOSED,Other injury into spleen without mention of open wound into cavity
10234,86510,SPLEEN INJURY NOS-OPEN,"Injury to spleen with open wound into cavity, unspecified injury"
10235,86511,SPLEEN HEMATOMA-OPEN,"Injury to spleen with open wound into cavity, hematoma without rupture of capsule"
10236,86512,SPLEEN CAPSULAR TEAR-OPN,"Injury to spleen with open wound into cavity, capsular tears, without major disruption of parenchyma"
10237,86513,SPLEEN PARNCHYM LAC-OPN,"Injury to spleen with open wound into cavity, laceration extending into parenchyma"
10238,86514,SPLEEN DISRUPTION-OPEN,"Injury to spleen with open wound into cavity, massive parenchyma disruption"
10239,86519,SPLEEN INJURY NEC-OPEN,Other injury to spleen with open wound into cavity
10240,86600,KIDNEY INJURY NOS-CLOSED,"Injury to kidney without mention of open wound into cavity, unspecified injury"
10241,86601,KIDNEY HEMATOMA-CLOSED,"Injury to kidney without mention of open wound into cavity, hematoma without rupture of capsule"
10242,86602,KIDNEY LACERATION-CLOSED,"Injury to kidney without mention of open wound into cavity, laceration"
10243,86603,KIDNEY DISRUPTION-CLOSED,"Injury to kidney without mention of open wound into cavity, complete disruption of kidney parenchyma"
10244,86610,KIDNEY INJURY NOS-OPEN,"Injury to kidney with open wound into cavity, unspecified injury"
10245,86611,KIDNEY HEMATOMA-OPEN,"Injury to kidney with open wound into cavity, hematoma without rupture of capsule"
10246,86612,KIDNEY LACERATION-OPEN,"Injury to kidney with open wound into cavity, laceration"
10247,86613,KIDNEY DISRUPTION-OPEN,"Injury to kidney with open wound into cavity, complete disruption of kidney parenchyma"
10248,8670,BLADDER/URETHRA INJ-CLOS,"Injury to bladder and urethra, without mention of open wound into cavity"
10249,8671,BLADDER/URETHRA INJ-OPEN,"Injury to bladder and urethra, with open wound into cavity"
10250,8672,URETER INJURY-CLOSED,"Injury to ureter, without mention of open wound into cavity"
10251,8673,URETER INJURY-OPEN,"Injury to ureter, with open wound into cavity"
10252,8674,UTERUS INJURY-CLOSED,"Injury to uterus, without mention of open wound into cavity"
10253,8675,UTERUS INJURY-OPEN,"Injury to uterus, with open wound into cavity"
10254,8676,PELVIC ORGAN INJ NEC-CL,"Injury to other specified pelvic organs, without mention of open wound into cavity"
10255,8677,PELVIC ORGAN INJ NEC-OPN,"Injury to other specified pelvic organs, with open wound into cavity"
10256,8678,PELVIC ORGAN INJ NOS-CL,"Injury to unspecified pelvic organ, without mention of open wound into cavity"
10257,8679,PELVIC ORGAN INJ NOS-OPN,"Injury to unspecified pelvic organ, with open wound into cavity"
10258,86800,INTRA-ABDOM INJ NOS-CLOS,"Injury to other intra-abdominal organs without mention of open wound into cavity, unspecified intra-abdominal organ"
10259,86801,ADRENAL GLAND INJURY-CL,"Injury to other intra-abdominal organs without mention of open wound into cavity, adrenal gland"
10260,86802,BILIARY TRACT INJURY-CL,"Injury to other intra-abdominal organs without mention of open wound into cavity, bile duct and gallbladder"
10261,86803,PERITONEUM INJURY-CLOSED,"Injury to other intra-abdominal organs without mention of open wound into cavity, peritoneum"
10262,86804,RETROPERITONEUM INJ-CL,"Injury to other intra-abdominal organs without mention of open wound into cavity, retroperitoneum"
10263,86809,INTRA-ABDOM INJ NEC-CLOS,Injury to other and multiple intra-abdominal organs without mention of open wound into cavity
